sentence_id,words,labels
731,cup,B-UNIT
731,sparkling,B-PHYSICAL_QUALITY
731,water,B-FOOD
732,1,B-QUANTITY
732,ounce,B-UNIT
732,vodka,B-FOOD
732,1⁄2,B-QUANTITY
732,ounce,B-UNIT
732,Amaretto,B-FOOD
732,1⁄2,B-QUANTITY
732,ounce,B-UNIT
732,Kahlua,B-FOOD
732,2,B-QUANTITY
732,ounces,B-UNIT
732,cream,B-FOOD
732,1⁄4,B-QUANTITY
732,cup,B-UNIT
732,vanilla,B-FOOD
732,ice,I-FOOD
732,cream,I-FOOD
733,1,B-QUANTITY
733,sweet,B-TASTE
733,potato,B-FOOD
733,refried,B-PROCESS
733,black,B-COLOR
733,bean,B-FOOD
733,salsa,B-FOOD
733,",",O
733,to,B-QUANTITY
733,taste,I-QUANTITY
733,1,B-QUANTITY
733,egg,B-FOOD
733,",",O
733,fried,B-PROCESS
733,fresh,B-PHYSICAL_QUALITY
733,cilantro,B-FOOD
733,",",O
733,for,B-PURPOSE
733,garnish,I-PURPOSE
734,Cake,B-FOOD
734,dough,B-FOOD
734,30,B-QUANTITY
734,ice,B-FOOD
734,cream,I-FOOD
734,cones,I-FOOD
734,icing,B-FOOD
734,(,O
734,store-bought,B-PHYSICAL_QUALITY
734,or,O
734,homemade,B-PHYSICAL_QUALITY
734,),O
734,cake,B-FOOD
734,glaze,I-FOOD
734,(,O
734,store-bought,B-PHYSICAL_QUALITY
734,or,O
734,homemade,B-PHYSICAL_QUALITY
734,",",O
734,for,B-PURPOSE
734,dipping,I-PURPOSE
734,),O
734,sprinkles,B-FOOD
735,1,B-QUANTITY
735,cup,B-UNIT
735,very,B-PHYSICAL_QUALITY
735,hot,I-PHYSICAL_QUALITY
735,water,B-FOOD
735,2,B-QUANTITY
735,tablespoons,B-UNIT
735,very,B-PHYSICAL_QUALITY
735,hot,I-PHYSICAL_QUALITY
735,water,B-FOOD
735,2,B-QUANTITY
735,teaspoons,B-UNIT
735,butter,B-FOOD
735,(,O
735,oil,B-FOOD
735,works,O
735,too,O
735,),O
735,or,O
735,2,B-QUANTITY
735,teaspoons,B-UNIT
735,margarine,B-FOOD
735,(,O
735,oil,B-FOOD
735,works,O
735,too,O
735,),O
735,1⁄2,B-QUANTITY
735,cup,B-UNIT
735,rice,B-FOOD
735,",",O
735,length,O
735,of,O
735,grain,O
735,unimportant,O
736,2,B-QUANTITY
736,English,B-FOOD
736,muffins,I-FOOD
736,4,B-QUANTITY
736,slices,B-UNIT
736,bacon,B-FOOD
736,1,B-QUANTITY
736,avocado,B-FOOD
736,salt,B-FOOD
736,pepper,B-FOOD
736,4,B-QUANTITY
736,eggs,B-FOOD
737,2,B-QUANTITY
737,pork,B-FOOD
737,butt,B-PART
737,or,O
737,2,B-QUANTITY
737,pork,B-FOOD
737,shoulder,B-PART
737,",",O
737,roasts,B-PROCESS
737,1⁄4,B-QUANTITY
737,cup,B-UNIT
737,rock,B-FOOD
737,salt,I-FOOD
737,1,B-QUANTITY
737,(,O
737,3,B-QUANTITY
737,ounce,B-UNIT
737,),O
737,bottle,B-UNIT
737,liquid,B-FOOD
737,smoke,I-FOOD
737,garlic,B-FOOD
737,",",O
737,minced,B-PROCESS
737,pepper,B-FOOD
737,onion,B-FOOD
737,",",O
737,sliced,B-PROCESS
737,into,I-PROCESS
737,rings,I-PROCESS
737,banana,B-FOOD
738,1,B-QUANTITY
738,1/3,I-QUANTITY
738,cups,B-UNIT
738,coconut,B-FOOD
738,(,O
738,flaked,B-PHYSICAL_QUALITY
738,sweetened,B-TASTE
738,),O
738,1/3,B-QUANTITY
738,cup,B-UNIT
738,granulated,B-PHYSICAL_QUALITY
738,sugar,B-FOOD
738,2,B-QUANTITY
738,tablespoons,B-UNIT
738,all,B-FOOD
738,purpose,I-FOOD
738,flour,I-FOOD
738,2,B-QUANTITY
738,egg,B-FOOD
738,whites,B-PART
738,1/2,B-QUANTITY
738,teaspoon,B-UNIT
738,vanilla,B-FOOD
738,extract,I-FOOD
739,8,B-QUANTITY
739,hot,B-FOOD
739,dogs,I-FOOD
739,",",O
739,I,O
739,use,O
739,Ball,B-TRADE_NAME
739,Park,I-TRADE_NAME
739,28,B-QUANTITY
739,ounces,B-UNIT
739,sauerkraut,B-FOOD
740,8,B-QUANTITY
740,ounces,B-UNIT
740,whole,B-FOOD
740,wheat,I-FOOD
740,pasta,I-FOOD
740,",",O
740,dry,B-PHYSICAL_QUALITY
740,8,B-QUANTITY
740,sun-dried,B-PHYSICAL_QUALITY
740,tomatoes,B-FOOD
740,1,B-QUANTITY
740,(,O
740,300,B-QUANTITY
740,g,B-UNIT
740,),O
740,package,B-UNIT
740,firm,B-PHYSICAL_QUALITY
740,silken,B-FOOD
740,tofu,I-FOOD
740,3,B-QUANTITY
740,garlic,B-FOOD
740,cloves,B-UNIT
740,1⁄4,B-QUANTITY
740,cup,B-UNIT
740,fresh,B-PHYSICAL_QUALITY
740,basil,B-FOOD
740,",",O
740,tightly,B-PHYSICAL_QUALITY
740,packed,I-PHYSICAL_QUALITY
740,1⁄2,B-QUANTITY
740,teaspoon,B-UNIT
740,salt,B-FOOD
740,2,B-QUANTITY
740,cups,B-UNIT
740,broccoli,B-FOOD
740,",",O
740,cut,B-PROCESS
740,into,I-PROCESS
740,bite-sized,I-PROCESS
740,pieces,I-PROCESS
741,2,B-QUANTITY
741,cups,B-UNIT
741,Bisquick,B-FOOD
741,2⁄3,B-QUANTITY
741,cup,B-UNIT
741,milk,B-FOOD
741,1⁄4,B-QUANTITY
741,teaspoon,B-UNIT
741,garlic,B-FOOD
741,powder,I-FOOD
741,1⁄2,B-QUANTITY
741,cup,B-UNIT
741,shredded,B-PROCESS
741,cheddar,B-FOOD
741,cheese,I-FOOD
741,1⁄4,B-QUANTITY
741,cup,B-UNIT
741,butter,B-FOOD
741,1⁄4,B-QUANTITY
741,teaspoon,B-UNIT
741,Old,B-FOOD
741,Bay,I-FOOD
741,Seasoning,I-FOOD
741,(,O
741,Garlic,B-TRADE_NAME
741,&,I-TRADE_NAME
741,Herb,I-TRADE_NAME
741,),O
741,1⁄2,B-QUANTITY
741,teaspoon,B-UNIT
741,parsley,B-FOOD
741,flakes,I-FOOD
742,16,B-QUANTITY
742,ounces,B-UNIT
742,canned,B-PHYSICAL_QUALITY
742,pineapple,B-FOOD
742,chunks,I-FOOD
742,4,B-QUANTITY
742,ounces,B-UNIT
742,pineapple-orange,B-FOOD
742,juice,I-FOOD
742,",",O
742,frozen,B-PHYSICAL_QUALITY
742,concentrate,I-PHYSICAL_QUALITY
742,8,B-QUANTITY
742,ounces,B-UNIT
742,vanilla,B-FOOD
742,yogurt,I-FOOD
742,4,B-QUANTITY
742,ounces,B-UNIT
742,water,B-FOOD
742,4,B-QUANTITY
742,ice,B-FOOD
742,cubes,B-UNIT
743,3,B-QUANTITY
743,refrigerated,B-PHYSICAL_QUALITY
743,biscuits,B-FOOD
743,(,O
743,tubes,B-UNIT
743,of,O
743,),O
743,3/4,B-QUANTITY
743,cup,B-UNIT
743,cane,B-FOOD
743,sugar,I-FOOD
743,(,O
743,white,B-COLOR
743,granulated,B-PHYSICAL_QUALITY
743,),O
743,2,B-QUANTITY
743,teaspoons,B-UNIT
743,cinnamon,B-FOOD
743,3/4,B-QUANTITY
743,cup,B-UNIT
743,dark,B-COLOR
743,brown,I-COLOR
743,sugar,B-FOOD
743,1,B-QUANTITY
743,stick,B-UNIT
743,unsalted,B-TASTE
743,butter,B-FOOD
743,(,O
743,or,O
743,margarine,B-FOOD
743,),O
743,1,B-QUANTITY
743,teaspoon,B-UNIT
743,pure,B-PHYSICAL_QUALITY
743,vanilla,B-FOOD
743,extract,I-FOOD
744,1,B-QUANTITY
744,(,O
744,5,B-QUANTITY
744,ounce,B-UNIT
744,),O
744,can,B-UNIT
744,chunk,B-PHYSICAL_QUALITY
744,light,B-DIET
744,tuna,B-FOOD
744,in,I-FOOD
744,water,I-FOOD
744,",",O
744,drained,B-PROCESS
744,1,B-QUANTITY
744,tablespoon,B-UNIT
744,chopped,B-PROCESS
744,red,B-COLOR
744,onion,B-FOOD
744,2,B-QUANTITY
744,teaspoons,B-UNIT
744,prepared,B-PROCESS
744,Greek,B-FOOD
744,vinaigrette,I-FOOD
744,salad,I-FOOD
744,dressing,I-FOOD
744,(,O
744,such,O
744,as,O
744,Kraft®,B-TRADE_NAME
744,),O
744,3,B-QUANTITY
744,pitted,B-PHYSICAL_QUALITY
744,Kalamata,B-FOOD
744,olives,I-FOOD
744,",",O
744,chopped,B-PROCESS
744,1,B-QUANTITY
744,tablespoon,B-UNIT
744,crumbled,B-PROCESS
744,feta,B-FOOD
744,cheese,I-FOOD
745,1,B-QUANTITY
745,lb,B-UNIT
745,extra,B-PHYSICAL_QUALITY
745,firm,I-PHYSICAL_QUALITY
745,tofu,B-FOOD
745,(,O
745,extra,B-PHYSICAL_QUALITY
745,firm,I-PHYSICAL_QUALITY
745,only,O
745,),O
745,1,B-QUANTITY
745,1⁄2,I-QUANTITY
745,-,I-QUANTITY
745,3,I-QUANTITY
745,tablespoons,B-UNIT
745,canola,B-FOOD
745,oil,I-FOOD
745,or,O
745,1,B-QUANTITY
745,1/2-3,I-QUANTITY
745,tablespoons,B-UNIT
745,peanut,B-FOOD
745,oil,I-FOOD
745,salt,B-FOOD
745,cayenne,B-FOOD
745,pepper,I-FOOD
746,3,B-QUANTITY
746,-,I-QUANTITY
746,3,I-QUANTITY
746,1⁄2,I-QUANTITY
746,lbs,B-UNIT
746,boneless,B-PHYSICAL_QUALITY
746,turkey,B-FOOD
746,breast,B-PART
746,2,B-QUANTITY
746,teaspoons,B-UNIT
746,poultry,B-FOOD
746,seasoning,I-FOOD
746,3,B-QUANTITY
746,(,O
746,14,B-QUANTITY
746,ounce,B-UNIT
746,),O
746,cans,B-UNIT
746,reduced-fat,B-PHYSICAL_QUALITY
746,chicken,B-FOOD
746,broth,I-FOOD
746,2,B-QUANTITY
746,tablespoons,B-UNIT
746,butter,B-FOOD
747,1,B-QUANTITY
747,1/2,I-QUANTITY
747,cups,B-UNIT
747,graham,B-FOOD
747,cracker,I-FOOD
747,crumbs,I-FOOD
747,(,O
747,one,O
747,packet,O
747,from,O
747,a,O
747,box,O
747,of,O
747,3,O
747,packets,O
747,),O
747,1/3,B-QUANTITY
747,cup,B-UNIT
747,sugar,B-FOOD
747,6,B-QUANTITY
747,tablespoons,B-UNIT
747,unsalted,B-TASTE
747,butter,B-FOOD
747,(,O
747,melted,B-PROCESS
747,),O
747,3,B-QUANTITY
747,cups,B-UNIT
747,sweetened,B-TASTE
747,condensed,B-PHYSICAL_QUALITY
747,milk,B-FOOD
747,1/2,B-QUANTITY
747,cup,B-UNIT
747,sour,B-FOOD
747,cream,I-FOOD
747,3/4,B-QUANTITY
747,cup,B-UNIT
747,key,B-FOOD
747,lime,I-FOOD
747,juice,I-FOOD
748,1,B-QUANTITY
748,Anjou,B-FOOD
748,pear,I-FOOD
748,",",O
748,peeled,B-PROCESS
748,and,O
748,diced,B-PROCESS
748,1⁄2,B-QUANTITY
748,teaspoon,B-UNIT
748,cinnamon,B-FOOD
748,1,B-QUANTITY
748,teaspoon,B-UNIT
748,sea,B-FOOD
748,salt,I-FOOD
748,1,B-QUANTITY
748,1⁄2,I-QUANTITY
748,cups,B-UNIT
748,major,B-TRADE_NAME
748,grey,O
748,'s,O
748,chutney,O
748,1⁄4,B-QUANTITY
748,cup,B-UNIT
748,dried,B-PHYSICAL_QUALITY
748,currants,B-FOOD
748,or,O
748,1/4,B-QUANTITY
748,cup,B-UNIT
748,raisins,B-FOOD
749,4,B-QUANTITY
749,cloves,B-UNIT
749,garlic,B-FOOD
749,1/4,B-QUANTITY
749,cup,B-UNIT
749,pine,B-FOOD
749,nuts,I-FOOD
749,2,B-QUANTITY
749,cups,B-UNIT
749,fresh,B-PHYSICAL_QUALITY
749,basil,B-FOOD
749,leaves,I-FOOD
749,(,O
749,packed,B-PHYSICAL_QUALITY
749,),O
749,1/4,B-QUANTITY
749,cup,B-UNIT
749,parsley,B-FOOD
749,7,B-QUANTITY
749,tablespoons,B-UNIT
749,virgin,B-PHYSICAL_QUALITY
749,olive,B-FOOD
749,oil,I-FOOD
749,(,O
749,extra-,O
749,),O
749,1/4,B-QUANTITY
749,cup,B-UNIT
749,Parmesan,B-FOOD
749,(,O
749,grated,B-PROCESS
749,fresh,I-PROCESS
749,),O
749,1/8,B-QUANTITY
749,teaspoon,B-UNIT
749,salt,B-FOOD
750,1,B-QUANTITY
750,cup,B-UNIT
750,cheddar,B-FOOD
750,cheese,I-FOOD
750,(,O
750,American,B-EXAMPLE
750,",",O
750,See,O
750,Note,O
750,),O
750,2,B-QUANTITY
750,tablespoons,B-UNIT
750,butter,B-FOOD
750,(,O
750,or,O
750,margarine,B-FOOD
750,),O
750,3,B-QUANTITY
750,green,B-COLOR
750,chilies,B-FOOD
750,(,O
750,seeded,B-PROCESS
750,and,O
750,finely,B-PROCESS
750,diced,I-PROCESS
750,",",O
750,See,O
750,Note,O
750,),O
750,salt,B-FOOD
750,pepper,B-FOOD
750,asparagus,B-FOOD
750,tips,B-PART
750,(,O
750,steam,B-PHYSICAL_QUALITY
750,),O
750,bread,B-FOOD
750,(,O
750,white,B-COLOR
750,",",O
750,whole,B-EXAMPLE
750,wheat,I-EXAMPLE
750,",",O
750,etc,O
750,...,O
750,),O
751,2,B-QUANTITY
751,1/2,I-QUANTITY
751,cups,B-UNIT
751,rolled,B-FOOD
751,oats,I-FOOD
751,1/2,B-QUANTITY
751,cup,B-UNIT
751,sliced,B-PROCESS
751,almonds,B-FOOD
751,2/3,B-QUANTITY
751,cup,B-UNIT
751,dried,B-PHYSICAL_QUALITY
751,cranberries,B-FOOD
751,2/3,B-QUANTITY
751,cup,B-UNIT
751,almond,B-FOOD
751,butter,I-FOOD
751,1/2,B-QUANTITY
751,cup,B-UNIT
751,agave,B-FOOD
751,nectar,I-FOOD
751,1/4,B-QUANTITY
751,teaspoon,B-UNIT
751,fine,B-PHYSICAL_QUALITY
751,sea,B-FOOD
751,salt,I-FOOD
752,1,B-QUANTITY
752,large,B-PHYSICAL_QUALITY
752,frozen,B-PHYSICAL_QUALITY
752,banana,B-FOOD
752,1,B-QUANTITY
752,cup,B-UNIT
752,frozen,B-PHYSICAL_QUALITY
752,strawberries,B-FOOD
752,1⁄2,B-QUANTITY
752,cup,B-UNIT
752,plain,B-FOOD
752,yogurt,I-FOOD
752,3,B-QUANTITY
752,tablespoons,B-UNIT
752,honey,B-FOOD
752,1,B-QUANTITY
752,cup,B-UNIT
752,orange,B-FOOD
752,juice,I-FOOD
753,3,B-QUANTITY
753,cups,B-UNIT
753,fresh,B-PHYSICAL_QUALITY
753,basil,B-FOOD
753,leaves,I-FOOD
753,(,O
753,lightly,B-PROCESS
753,packed,I-PROCESS
753,),O
753,1,B-QUANTITY
753,clove,B-UNIT
753,garlic,B-FOOD
753,3,B-QUANTITY
753,tablespoons,B-UNIT
753,pine,B-FOOD
753,nuts,I-FOOD
753,1/2,B-QUANTITY
753,teaspoon,B-UNIT
753,salt,B-FOOD
753,(,O
753,plus,O
753,more,O
753,to,B-QUANTITY
753,taste,I-QUANTITY
753,),O
753,1/2,B-QUANTITY
753,teaspoon,B-UNIT
753,grated,B-PROCESS
753,lemon,B-FOOD
753,zest,I-FOOD
753,(,O
753,lightly,B-PROCESS
753,packed,I-PROCESS
753,),O
753,1/2,B-QUANTITY
753,cup,B-UNIT
753,extra-virgin,B-PHYSICAL_QUALITY
753,olive,B-FOOD
753,oil,I-FOOD
753,1/2,B-QUANTITY
753,cup,B-UNIT
753,grated,B-PROCESS
753,Parmesan,B-FOOD
753,cheese,I-FOOD
753,(,O
753,freshly,B-PROCESS
753,grated,I-PROCESS
753,),O
754,300,B-QUANTITY
754,grams,B-UNIT
754,bread,B-FOOD
754,flour,I-FOOD
754,1,B-QUANTITY
754,teaspoon,B-UNIT
754,instant,B-PHYSICAL_QUALITY
754,yeast,B-FOOD
754,1,B-QUANTITY
754,tablespoon,B-UNIT
754,caster,B-FOOD
754,sugar,I-FOOD
754,1,B-QUANTITY
754,teaspoon,B-UNIT
754,salt,B-FOOD
754,30,B-QUANTITY
754,milliliters,B-UNIT
754,milk,B-FOOD
754,180,B-QUANTITY
754,milliliters,B-UNIT
754,lukewarm,B-PHYSICAL_QUALITY
754,water,B-FOOD
754,(,O
754,about,B-PHYSICAL_QUALITY
754,30,I-PHYSICAL_QUALITY
754,degC,I-PHYSICAL_QUALITY
754,),O
754,10,B-QUANTITY
754,grams,B-UNIT
754,butter,B-FOOD
754,(,O
754,soften,B-PHYSICAL_QUALITY
754,at,B-PHYSICAL_QUALITY
754,room,I-PHYSICAL_QUALITY
754,temperature,I-PHYSICAL_QUALITY
754,),O
755,3,B-QUANTITY
755,boneless,B-PHYSICAL_QUALITY
755,skinless,B-PHYSICAL_QUALITY
755,chicken,B-FOOD
755,breasts,B-PART
755,1⁄4,B-QUANTITY
755,cup,B-UNIT
755,flour,B-FOOD
755,2⁄3,B-QUANTITY
755,cup,B-UNIT
755,low-fat,B-DIET
755,chicken,B-FOOD
755,broth,I-FOOD
755,1,B-QUANTITY
755,1⁄2,I-QUANTITY
755,teaspoons,B-UNIT
755,cornstarch,B-FOOD
755,1⁄2,B-QUANTITY
755,cup,B-UNIT
755,low-sugar,B-DIET
755,raspberry,B-FOOD
755,preserves,I-FOOD
755,",",O
755,low,B-DIET
755,sugar,I-DIET
755,variety,O
755,1,B-QUANTITY
755,1⁄2,I-QUANTITY
755,tablespoons,B-UNIT
755,balsamic,B-FOOD
755,vinegar,I-FOOD
756,12,B-QUANTITY
756,potatoes,B-FOOD
756,(,O
756,small,B-PHYSICAL_QUALITY
756,new,B-PHYSICAL_QUALITY
756,washed,B-PROCESS
756,),O
756,2,B-QUANTITY
756,tablespoons,B-UNIT
756,vegetable,B-FOOD
756,oil,I-FOOD
756,(,O
756,or,O
756,olive,B-FOOD
756,oil,I-FOOD
756,),O
756,2,B-QUANTITY
756,teaspoons,B-UNIT
756,salt,B-FOOD
756,2,B-QUANTITY
756,tablespoons,B-UNIT
756,sage,B-FOOD
756,(,O
756,finely,B-PROCESS
756,chopped,I-PROCESS
756,),O
756,1⁄4,B-QUANTITY
756,cup,B-UNIT
756,parmesan,B-FOOD
756,cheese,I-FOOD
756,(,O
756,finely,B-PROCESS
756,grated,I-PROCESS
756,),O
757,4,B-QUANTITY
757,leeks,B-FOOD
757,(,O
757,large,B-PHYSICAL_QUALITY
757,),O
757,1/2,B-QUANTITY
757,cup,B-UNIT
757,almond,B-FOOD
757,flour,I-FOOD
757,2,B-QUANTITY
757,eggs,B-FOOD
757,1/2,B-QUANTITY
757,tablespoon,B-UNIT
757,minced,B-PROCESS
757,garlic,B-FOOD
757,salt,B-FOOD
757,pepper,B-FOOD
758,1,B-QUANTITY
758,cup,B-UNIT
758,Chobani,B-TRADE_NAME
758,(,O
758,®,O
758,Whole,B-DIET
758,Milk,I-DIET
758,Plain,I-DIET
758,Greek,B-FOOD
758,Yogurt,I-FOOD
758,),O
758,1,B-QUANTITY
758,cup,B-UNIT
758,buttermilk,B-FOOD
758,3,B-QUANTITY
758,1/4,I-QUANTITY
758,cups,B-UNIT
758,all,B-FOOD
758,purpose,I-FOOD
758,flour,I-FOOD
758,1/2,B-QUANTITY
758,teaspoon,B-UNIT
758,sugar,B-FOOD
758,1,B-QUANTITY
758,teaspoon,B-UNIT
758,salt,B-FOOD
758,1/2,B-QUANTITY
758,teaspoon,B-UNIT
758,baking,B-FOOD
758,soda,I-FOOD
759,1,B-QUANTITY
759,½,I-QUANTITY
759,cups,B-UNIT
759,whole,B-PHYSICAL_QUALITY
759,milk,B-FOOD
759,½,B-QUANTITY
759,cup,B-UNIT
759,heavy,B-FOOD
759,cream,I-FOOD
759,2,B-QUANTITY
759,tablespoons,B-UNIT
759,powdered,B-PHYSICAL_QUALITY
759,sugar,B-FOOD
759,",",O
759,or,O
759,to,B-PURPOSE
759,taste,I-PURPOSE
759,½,B-QUANTITY
759,teaspoon,B-UNIT
759,espresso,B-FOOD
759,powder,I-FOOD
759,8,B-QUANTITY
759,oz,B-UNIT
759,72,B-DIET
759,%,I-DIET
759,dark,B-COLOR
759,chocolate,B-FOOD
759,whipped,B-FOOD
759,cream,I-FOOD
759,",",O
759,for,B-PURPOSE
759,serving,I-PURPOSE
760,1.5,B-QUANTITY
760,ounces,B-UNIT
760,Cazadores,B-TRADE_NAME
760,Blanco,B-FOOD
760,Tequila,I-FOOD
760,0.75,B-QUANTITY
760,ounces,B-UNIT
760,sweet,B-TASTE
760,white,B-COLOR
760,vermouth,B-FOOD
760,0.25,B-QUANTITY
760,ounces,B-UNIT
760,lemon,B-FOOD
760,juice,I-FOOD
760,2,B-QUANTITY
760,dashes,B-UNIT
760,orange,B-FOOD
760,bitters,I-FOOD
760,lemon,B-FOOD
760,twist,I-FOOD
761,1,B-QUANTITY
761,pint,B-UNIT
761,ripe,B-PHYSICAL_QUALITY
761,strawberry,B-FOOD
761,2,B-QUANTITY
761,tablespoons,B-UNIT
761,sugar,B-FOOD
761,2,B-QUANTITY
761,tablespoons,B-UNIT
761,balsamic,B-FOOD
761,vinegar,I-FOOD
762,1,B-QUANTITY
762,(,O
762,16,B-QUANTITY
762,ounce,B-UNIT
762,),O
762,bottle,B-UNIT
762,Italian,B-FOOD
762,salad,I-FOOD
762,dressing,I-FOOD
762,(,O
762,any,O
762,variety,O
762,",",O
762,even,O
762,the,O
762,cheap,O
762,stuff,O
762,will,O
762,work,O
762,),O
762,4,B-QUANTITY
762,-6,I-QUANTITY
762,pork,B-FOOD
762,chops,I-FOOD
762,(,O
762,this,O
762,works,O
762,well,O
762,with,O
762,boneless,B-PHYSICAL_QUALITY
762,chicken,B-FOOD
762,breast,B-PART
762,also,O
762,",",O
762,but,O
762,I,O
762,prefer,O
762,the,O
762,pork,O
762,),O
762,1⁄2,B-QUANTITY
762,cup,B-UNIT
762,melted,B-PROCESS
762,butter,B-FOOD
763,6,B-QUANTITY
763,cups,B-UNIT
763,cold,B-PHYSICAL_QUALITY
763,water,B-FOOD
763,6,B-QUANTITY
763,thin,B-PHYSICAL_QUALITY
763,slices,B-UNIT
763,English,B-FOOD
763,cucumbers,I-FOOD
763,5,B-QUANTITY
763,thin,B-PHYSICAL_QUALITY
763,slices,B-UNIT
763,oranges,B-FOOD
764,1,B-QUANTITY
764,large,B-PHYSICAL_QUALITY
764,mango,B-FOOD
764,1,B-QUANTITY
764,1⁄2,I-QUANTITY
764,teaspoons,B-UNIT
764,gelatin,B-FOOD
764,powder,I-FOOD
764,2,B-QUANTITY
764,egg,B-FOOD
764,whites,B-PART
764,1,B-QUANTITY
764,-2,I-QUANTITY
764,tablespoon,B-UNIT
764,sugar,B-FOOD
764,(,O
764,to,B-PURPOSE
764,taste,I-PURPOSE
764,),O
764,or,O
764,1,B-QUANTITY
764,-2,I-QUANTITY
764,tablespoon,B-UNIT
764,Splenda,B-TRADE_NAME
764,granular,B-FOOD
764,(,O
764,to,B-PURPOSE
764,taste,I-PURPOSE
764,),O
764,5,B-QUANTITY
764,tablespoons,B-UNIT
764,lime,B-FOOD
764,juice,I-FOOD
764,",",O
764,divided,B-PROCESS
764,lime,B-FOOD
764,zest,I-FOOD
764,",",O
764,strips,B-PROCESS
764,(,O
764,optional,O
764,),O
765,1,B-QUANTITY
765,cup,B-UNIT
765,uncooked,B-PHYSICAL_QUALITY
765,rice,B-FOOD
765,2,B-QUANTITY
765,tablespoons,B-UNIT
765,olive,B-FOOD
765,oil,I-FOOD
765,or,O
765,2,B-QUANTITY
765,tablespoons,B-UNIT
765,butter,B-FOOD
765,1⁄2,B-QUANTITY
765,teaspoon,B-UNIT
765,salt,B-FOOD
765,(,O
765,to,B-PURPOSE
765,taste,I-PURPOSE
765,),O
765,1⁄8,B-QUANTITY
765,teaspoon,B-UNIT
765,powdered,B-PHYSICAL_QUALITY
765,saffron,B-FOOD
765,3,B-QUANTITY
765,cups,B-UNIT
765,vegetable,B-FOOD
765,broth,I-FOOD
765,or,O
765,3,B-QUANTITY
765,cups,B-UNIT
765,chicken,B-FOOD
765,broth,I-FOOD
766,½,B-QUANTITY
766,cup,B-UNIT
766,ice,B-FOOD
766,1,B-QUANTITY
766,tablespoon,B-UNIT
766,blackberry,B-FOOD
766,jam,I-FOOD
766,2,B-QUANTITY
766,tablespoons,B-UNIT
766,lemon,B-FOOD
766,juice,I-FOOD
766,¼,B-QUANTITY
766,cup,B-UNIT
766,vodka,B-FOOD
766,lemon,B-FOOD
766,peel,I-FOOD
766,",",O
766,for,B-PURPOSE
766,garnish,I-PURPOSE
766,cocktail,B-FOOD
766,shaker,I-FOOD
767,1,B-QUANTITY
767,lb,B-UNIT
767,carrot,B-FOOD
767,3,B-QUANTITY
767,tablespoons,B-UNIT
767,vermont,B-TRADE_NAME
767,grade,I-TRADE_NAME
767,b,I-TRADE_NAME
767,dark,B-COLOR
767,maple,B-FOOD
767,syrup,I-FOOD
767,1,B-QUANTITY
767,tablespoon,B-UNIT
767,butter,B-FOOD
767,1,B-QUANTITY
767,-2,I-QUANTITY
767,teaspoon,B-UNIT
767,lemon,B-FOOD
767,juice,I-FOOD
767,",",O
767,to,B-PURPOSE
767,taste,I-PURPOSE
767,salt,B-FOOD
767,and,O
767,pepper,B-FOOD
768,3,B-QUANTITY
768,large,B-PHYSICAL_QUALITY
768,egg,B-FOOD
768,whites,B-PART
768,1/2,B-QUANTITY
768,cup,B-UNIT
768,sugar,B-FOOD
768,1/2,B-QUANTITY
768,teaspoon,B-UNIT
768,pure,B-PHYSICAL_QUALITY
768,vanilla,B-FOOD
768,extract,I-FOOD
768,1/4,B-QUANTITY
768,teaspoon,B-UNIT
768,kosher,B-FOOD
768,salt,I-FOOD
768,1,B-QUANTITY
768,package,B-UNIT
768,sweetened,B-TASTE
768,coconut,B-FOOD
768,flakes,I-FOOD
768,(,O
768,about,B-QUANTITY
768,5,I-QUANTITY
768,cups,B-UNIT
768,),O
769,1,B-QUANTITY
769,sweet,B-TASTE
769,potato,B-FOOD
769,",",O
769,large,B-PHYSICAL_QUALITY
769,",",O
769,thinly,B-PROCESS
769,sliced,I-PROCESS
769,salt,B-FOOD
769,",",O
769,to,B-QUANTITY
769,taste,I-QUANTITY
770,1,B-QUANTITY
770,jar,B-UNIT
770,ragu,B-FOOD
770,pasta,I-FOOD
770,sauce,I-FOOD
770,(,O
770,1,B-QUANTITY
770,lb,B-UNIT
770,.,I-UNIT
770,8,B-QUANTITY
770,oz.,B-UNIT
770,",",O
770,Old,B-TRADE_NAME
770,World,I-TRADE_NAME
770,Style®,I-TRADE_NAME
770,),O
770,1,B-QUANTITY
770,teaspoon,B-UNIT
770,loosely,B-PHYSICAL_QUALITY
770,packed,I-PHYSICAL_QUALITY
770,fresh,B-PHYSICAL_QUALITY
770,basil,B-FOOD
770,leaves,I-FOOD
770,16,B-QUANTITY
770,ounces,B-UNIT
770,fettucine,B-FOOD
770,(,O
770,1,B-QUANTITY
770,box,B-UNIT
770,",",O
770,cooked,B-PROCESS
770,and,O
770,drained,B-PROCESS
770,),O
770,1,B-QUANTITY
770,bag,B-UNIT
770,frozen,B-PHYSICAL_QUALITY
770,mixed,B-FOOD
770,vegetables,I-FOOD
770,(,O
770,16,B-QUANTITY
770,to,I-QUANTITY
770,20,I-QUANTITY
770,oz.,B-UNIT
770,",",O
770,broccoli,B-EXAMPLE
770,",",O
770,carrots,B-EXAMPLE
770,",",O
770,bell,B-EXAMPLE
770,peppers,I-EXAMPLE
770,",",O
770,onion,B-EXAMPLE
770,",",O
770,zucchini,B-EXAMPLE
770,",",O
